,Unnamed: 0,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,meters_estimated_diameter,orbit_id,orbit_class_type,perihelion_distance,aphelion_distance,first_observation_date,last_observation_date,orbit_class_description,volume (m^3)
2629,2629,2516154,516154 (2016 CL32),-0.6389011285844184,True,0,1.5446091716732978e-36,65,1,1.8811443223256679,0.045153908398501405,2016-02-06,2022-03-23,3,1.1977498956249287e-100
2630,2630,2516155,516155 (2016 DP),-0.6388098804478685,True,0,1.5446091716732978e-36,78,1,1.5498481979976242,0.04394684321279039,2016-02-18,2022-02-08,3,1.1977498956249287e-100
2631,2631,2516396,516396 (2000 WY28),-0.6387551315659384,False,0,1.5446091716732978e-36,57,0,2.398440001151503,0.044959450644557655,2000-11-20,2022-01-18,1,1.1977498956249287e-100
2632,2632,2516398,516398 (2001 HW15),-0.6387939120239722,False,0,1.5446091716732978e-36,46,0,2.3549347130677685,0.04465640275253922,2001-04-18,2020-10-16,1,1.1977498956249287e-100
2633,2633,2516420,516420 (2003 FS2),-0.6389650022800034,False,0,1.5446091716732978e-36,71,0,2.460673077480725,0.046594750914738345,2003-03-25,2018-06-16,1,1.1977498956249287e-100
2634,2634,2516423,516423 (2003 JC11),-0.6389992203312096,False,0,1.5446091716732978e-36,17,0,2.6386877769973456,0.047290736158274865,2003-05-01,2018-05-21,1,1.1977498956249287e-100
2635,2635,2516428,516428 (2003 UR12),-0.6390676564336221,False,0,1.5446091716732978e-36,31,0,2.206309021150454,0.04674413720962199,2003-10-21,2022-04-12,1,1.1977498956249287e-100
2636,2636,2516435,516435 (2004 FJ29),-0.6386798518532848,False,0,1.5446091716732978e-36,33,2,1.605448441802227,0.043333332137051615,2004-03-29,2018-05-05,2,1.1977498956249287e-100
2637,2637,2516454,516454 (2005 FN4),-0.6389878143141409,True,0,1.5446091716732978e-36,45,1,1.6403528156204537,0.0473807537499706,2005-03-31,2018-11-20,3,1.1977498956249287e-100
2638,2638,2516457,516457 (2005 HM3),-0.6388509421093159,False,0,1.5446091716732978e-36,34,0,2.386824281755871,0.045080498648266895,2005-04-20,2018-07-04,1,1.1977498956249287e-100
2639,2639,2516641,516641 (2008 GB110),-0.6388623481263846,False,0,1.5446091716732978e-36,46,0,2.5365124370028056,0.04539163197636107,2008-04-14,2018-06-16,1,1.1977498956249287e-100
2640,2640,2516734,516734 (2009 FG1),-0.6389376278390384,False,0,1.5446091716732978e-36,41,1,1.929129903203543,0.04396340876447486,2009-03-17,2022-04-08,3,1.1977498956249287e-100
2641,2641,2516803,516803 (2010 JG88),-0.6388851601605222,False,0,1.5446091716732978e-36,48,1,1.8970563716166837,0.04464217468635874,2010-05-14,2018-11-12,3,1.1977498956249287e-100
2642,2642,2516868,516868 (2011 GC60),-0.6389421902458658,False,0,1.5446091716732978e-36,33,0,2.216252890642166,0.04545254450564423,2011-04-08,2018-04-18,1,1.1977498956249287e-100
2643,2643,2516976,516976 (2012 HM1),-0.6386730082430435,False,0,1.5446091716732978e-36,86,0,2.2419218016705003,0.046083084802776016,2012-04-16,2021-10-09,1,1.1977498956249287e-100
2644,2644,2516984,516984 (2012 PN28),-0.6390448443994846,False,0,1.5446091716732978e-36,36,1,1.882075517886039,0.04573206184268265,2010-07-07,2019-08-28,3,1.1977498956249287e-100
2645,2645,2516986,516986 (2012 QP10),-0.6388817383554015,False,0,1.5446091716732978e-36,47,0,2.3414111121914423,0.04531347311702656,2005-07-28,2021-07-14,1,1.1977498956249287e-100
2646,2646,2517046,517046 (2013 AA53),-0.6388805977536947,False,0,1.5446091716732978e-36,27,1,1.462999386041885,0.04499563957582581,2013-01-07,2022-01-04,3,1.1977498956249287e-100
2647,2647,2517103,517103 (2013 EM20),-0.6388349736854197,True,0,1.5446091716732978e-36,61,1,2.0237317265964587,0.04448790957003297,1997-04-07,2021-05-06,3,1.1977498956249287e-100
2648,2648,2517681,517681 (2015 DE198),-0.6389524556612277,True,0,1.5446091716732978e-36,86,1,1.9173800926179425,0.046275862070658015,1953-03-08,2021-10-31,3,1.1977498956249287e-100
2649,2649,2517829,517829 (2015 RL82),-0.639012907551692,False,0,1.5446091716732978e-36,62,1,1.8697653556648657,0.046439364582531076,2015-09-08,2021-06-01,3,1.1977498956249287e-100
2650,2650,2518424,518424 (2000 WK107),-0.6390254541704677,False,0,1.5446091716732978e-36,45,0,2.4388624369817924,0.04688990192504918,2000-11-28,2022-01-28,1,1.1977498956249287e-100
2651,2651,2518426,518426 (2002 ON4),-0.6389387684407453,False,0,1.5446091716732978e-36,24,0,2.6500413668171166,0.04607627236942556,2002-07-09,2021-04-17,1,1.1977498956249287e-100
2652,2652,2518440,518440 (2004 CL1),-0.6388965661775909,False,0,1.5446091716732978e-36,21,1,2.007030193899239,0.046057968685391665,2004-02-11,2018-05-19,3,1.1977498956249287e-100
2653,2653,2518463,518463 (2005 JY80),-0.6391805760026026,False,0,1.5446091716732978e-36,100,0,2.3857592001971875,0.04698222543771653,2005-05-11,2022-04-13,1,1.1977498956249287e-100
2654,2654,2518469,518469 (2005 LH8),-0.6389764082970721,False,0,1.5446091716732978e-36,31,0,2.463770692935585,0.046980165783860356,1979-05-28,2022-03-23,1,1.1977498956249287e-100
2655,2655,2518507,518507 (2006 EE1),-0.6388509421093159,False,0,1.5446091716732978e-36,66,1,1.9310440449625457,0.04399562505706027,2006-03-05,2022-03-27,3,1.1977498956249287e-100
2656,2656,2518635,518635 (2008 HO3),-0.6390448443994846,False,0,1.5446091716732978e-36,130,0,2.1527606440099207,0.047454406900465866,2008-04-29,2019-01-05,1,1.1977498956249287e-100
2657,2657,2518638,518638 (2008 JP14),-0.6389079721946597,False,0,1.5446091716732978e-36,43,1,1.7245957449658722,0.046021825303295606,2008-05-01,2018-12-17,3,1.1977498956249287e-100
2658,2658,2518640,518640 (2008 KZ5),-0.6388155834564029,True,0,1.5446091716732978e-36,96,1,2.1313745496280108,0.04567753542115899,2008-05-29,2018-11-12,3,1.1977498956249287e-100
2659,2659,2518646,518646 (2008 QD1),-0.6389421902458658,False,0,1.5446091716732978e-36,31,0,2.5521375705290543,0.04627060637807774,2005-09-04,2018-06-08,1,1.1977498956249287e-100
2660,2660,2518678,518678 (2008 UZ94),-0.6391246865189658,True,0,1.5446091716732978e-36,91,1,2.0269970541247377,0.04643923471328916,2008-10-28,2022-01-24,3,1.1977498956249287e-100
2661,2661,2518735,518735 (2009 JL1),-0.6387026638874223,False,0,1.5446091716732978e-36,50,1,2.088851725893699,0.04367766384091541,2009-04-17,2019-01-09,3,1.1977498956249287e-100
2662,2662,2518737,518737 (2009 OO9),-0.6389513150595209,False,0,1.5446091716732978e-36,33,1,1.3868234967595756,0.045961689235539546,2009-07-29,2020-05-30,3,1.1977498956249287e-100
2663,2663,2518771,518771 (2009 WL1),-0.6389946579243821,False,0,1.5446091716732978e-36,63,0,2.4422316823597923,0.04532510764131636,2009-11-17,2022-02-10,1,1.1977498956249287e-100
2664,2664,2518810,518810 (2010 CF19),-0.6386342277850098,True,0,1.5446091716732978e-36,46,1,1.9320812179497826,0.043955865003711556,2010-02-14,2018-05-23,3,1.1977498956249287e-100
2665,2665,2518847,518847 (2010 DM),-0.6389376278390384,True,0,1.5446091716732978e-36,36,1,1.4019050586202058,0.04675799167221757,2000-05-03,2022-02-03,3,1.1977498956249287e-100
2666,2666,2519307,519307 (2011 EF15),-0.6388167240581097,False,0,1.5446091716732978e-36,18,0,2.62670092842189,0.0463332127481737,2011-02-25,2018-05-02,1,1.1977498956249287e-100
2667,2667,2519354,519354 (2011 KR12),-0.6386558992174404,False,0,1.5446091716732978e-36,51,1,1.6354960660007958,0.04369899458589943,2011-05-25,2022-04-10,3,1.1977498956249287e-100
2668,2668,2519504,519504 (2012 EU14),-0.6387939120239722,False,0,1.5446091716732978e-36,25,0,2.260379066020536,0.046102044398954184,2012-03-15,2021-04-08,1,1.1977498956249287e-100
2669,2669,2519824,519824 (2013 JY35),-0.6389079721946597,False,0,1.5446091716732978e-36,23,1,1.4871301158040158,0.04523287603145777,2013-05-13,2018-05-14,3,1.1977498956249287e-100
2670,2670,2520585,520585 (2014 OA2),-0.6386570398191473,False,0,1.5446091716732978e-36,66,0,2.419036297949191,0.04483864803186184,2014-07-23,2020-05-19,1,1.1977498956249287e-100
2671,2671,2520808,520808 (2014 TF64),-0.638822427066644,False,0,1.5446091716732978e-36,51,1,2.028792761149205,0.04520045075159704,2010-03-21,2020-05-23,3,1.1977498956249287e-100
2672,2672,2520862,520862 (2014 WG7),-0.6387437255488697,False,0,1.5446091716732978e-36,19,0,2.3669302168897692,0.044952859836317735,2014-10-03,2020-05-20,1,1.1977498956249287e-100
2673,2673,2522684,522684 (2016 JP),-0.6386992420823017,True,0,1.5446091716732978e-36,108,2,1.6238059652986183,0.043664470106068796,2016-05-02,2021-06-16,2,1.1977498956249287e-100
2674,2674,2523585,523585 (1998 MW5),-0.6389353466356247,False,0,1.5446091716732978e-36,28,1,1.6642749798630114,0.043707031970510915,1998-06-24,2021-10-02,3,1.1977498956249287e-100
2675,2675,2523586,523586 (1999 LK1),-0.6385886037167349,False,0,1.5446091716732978e-36,30,2,1.6161081990031545,0.04327502136890401,1999-06-04,2019-07-26,2,1.1977498956249287e-100
2676,2676,2523587,523587 (1999 VQ11),-0.6391109992984833,False,0,1.5446091716732978e-36,66,0,2.3334661053222034,0.04723540587653865,1999-11-08,2019-01-28,1,1.1977498956249287e-100
2677,2677,2523589,523589 (2001 HA4),-0.6390904684677595,True,0,1.5446091716732978e-36,47,1,1.568559900441491,0.047457320408262574,2001-04-16,2018-07-22,3,1.1977498956249287e-100
2678,2678,2523590,523590 (2001 QC96),-0.638714069904491,False,0,1.5446091716732978e-36,46,1,1.8746854610119106,0.04454666201011236,2001-07-27,2022-03-25,3,1.1977498956249287e-100
2679,2679,2523592,523592 (2001 SK276),-0.6391098586967764,False,0,1.5446091716732978e-36,31,0,2.6473217838004186,0.04761616092132262,2001-09-27,2018-12-17,1,1.1977498956249287e-100
2680,2680,2523593,523593 (2001 TZ1),-0.6389205188134353,False,0,1.5446091716732978e-36,45,0,2.3323186506372204,0.04591121772291069,2001-09-02,2021-11-09,1,1.1977498956249287e-100
2681,2681,2523594,523594 (2001 YO3),-0.6385087615972537,False,0,1.5446091716732978e-36,17,0,2.316005201602362,0.04404736112246577,2001-12-18,2018-08-04,1,1.1977498956249287e-100
2682,2682,2523595,523595 (2002 OS4),-0.639022032365347,False,0,1.5446091716732978e-36,154,0,2.204195897938855,0.0458075566084786,2002-06-25,2022-01-09,1,1.1977498956249287e-100
2683,2683,2523596,523596 (2002 PH80),-0.6388863007622291,False,0,1.5446091716732978e-36,55,0,2.4170181921534626,0.046179966929441756,2002-08-12,2018-11-08,1,1.1977498956249287e-100
2684,2684,2523598,523598 (2003 ED50),-0.6387368819386285,True,0,1.5446091716732978e-36,29,1,1.6535207760330812,0.04506788706391031,2003-03-11,2018-09-14,3,1.1977498956249287e-100
2685,2685,2523599,523599 (2003 RM),-0.6388577857195572,False,0,1.5446091716732978e-36,57,0,2.401598552620789,0.0473664674247642,2003-09-02,2013-09-29,1,1.1977498956249287e-100
2686,2686,2523600,523600 (2003 RC2),-0.6388897225673497,False,0,1.5446091716732978e-36,48,1,2.059009826467763,0.04492830197412212,2003-09-02,2021-04-13,3,1.1977498956249287e-100
2687,2687,2523602,523602 (2004 LH),-0.6389672834834171,False,0,1.5446091716732978e-36,55,0,2.4409142426381045,0.04527029461130478,2004-06-09,2021-11-27,1,1.1977498956249287e-100
2688,2688,2523603,523603 (2004 QJ7),-0.638986673712434,False,0,1.5446091716732978e-36,147,1,2.071668016769561,0.04467097560545491,2004-08-23,2019-06-02,3,1.1977498956249287e-100
2689,2689,2523604,523604 (2004 QB17),-0.6390060639414509,False,0,1.5446091716732978e-36,137,0,2.355889394625744,0.04643952213103879,2004-08-25,2021-07-13,1,1.1977498956249287e-100
2690,2690,2523605,523605 (2004 RX10),-0.6386798518532848,False,0,1.5446091716732978e-36,42,2,1.6076347236110093,0.04336002265735492,2004-09-08,2019-10-05,2,1.1977498956249287e-100
2691,2691,2523606,523606 (2005 CJ),-0.638805318041041,True,0,1.5446091716732978e-36,55,1,1.8767286156819185,0.045665300896608675,2004-08-19,2019-04-02,3,1.1977498956249287e-100
2692,2692,2523607,523607 (2005 CS6),-0.6390516880097258,False,0,1.5446091716732978e-36,52,0,2.4214108185197265,0.04693084194832266,2005-02-02,2022-04-11,1,1.1977498956249287e-100
2693,2693,2523608,523608 (2005 EZ29),-0.6387893496171447,False,0,1.5446091716732978e-36,34,0,2.255319651263929,0.04567620834046115,2005-03-04,2018-06-16,1,1.1977498956249287e-100
2694,2694,2523609,523609 (2005 PJ2),-0.6388965661775909,True,0,1.5446091716732978e-36,34,1,1.4497387951518945,0.04477567356555885,2005-07-27,2018-08-08,3,1.1977498956249287e-100
2695,2695,2523610,523610 (2005 TG),-0.6390357195858296,False,0,1.5446091716732978e-36,45,0,2.512703763715672,0.046972217182853125,2005-10-01,2019-04-04,1,1.1977498956249287e-100
2696,2696,2523611,523611 (2005 UY5),-0.6389878143141409,False,0,1.5446091716732978e-36,38,0,2.6491362295227576,0.046174291730281605,2005-10-27,2021-04-16,1,1.1977498956249287e-100
2697,2697,2523612,523612 (2006 BH),-0.6390334383824158,False,0,1.5446091716732978e-36,20,0,2.375023608327605,0.047760162695178035,2005-12-29,2018-08-05,1,1.1977498956249287e-100
2698,2698,2523613,523613 (2006 SJ198),-0.6390630940267945,False,0,1.5446091716732978e-36,29,0,2.3542728529417483,0.046061441539720215,2006-08-29,2021-09-08,1,1.1977498956249287e-100
2699,2699,2523614,523614 (2006 TH7),-0.6389307842287971,False,0,1.5446091716732978e-36,29,1,1.4480264161635077,0.047325238825165594,2006-09-21,2018-10-10,3,1.1977498956249287e-100
2700,2700,2523616,523616 (2007 LC15),-0.6389752676953653,False,0,1.5446091716732978e-36,28,1,1.4082849065128307,0.04519354663344124,2007-06-11,2021-07-05,3,1.1977498956249287e-100
2701,2701,2523619,523619 (2007 RX19),-0.6389992203312096,False,0,1.5446091716732978e-36,73,1,1.9932082412173853,0.046017770031038824,2007-09-14,2019-04-09,3,1.1977498956249287e-100
2702,2702,2523621,523621 (2007 TK8),-0.6386946796754741,False,0,1.5446091716732978e-36,49,0,2.5719464895007373,0.044366443217734454,2007-10-07,2021-02-06,1,1.1977498956249287e-100
2703,2703,2523623,523623 (2008 CB22),-0.6388737541434534,True,0,1.5446091716732978e-36,37,1,1.8644195144072304,0.04682266035935281,2008-02-08,2019-04-24,3,1.1977498956249287e-100
2704,2704,2523625,523625 (2008 DG17),-0.6388737541434534,False,0,1.5446091716732978e-36,40,1,2.1384493568766816,0.04566067109479453,2008-02-29,2018-05-29,3,1.1977498956249287e-100
2705,2705,2523626,523626 (2008 PH9),-0.6392159346555157,False,0,1.5446091716732978e-36,33,0,2.6211227129015233,0.047279303961447264,2008-08-06,2018-10-10,1,1.1977498956249287e-100
2706,2706,2523628,523628 (2008 RT26),-0.6388897225673497,False,0,1.5446091716732978e-36,84,0,2.479411766561692,0.046291845734771055,2008-09-07,2019-01-03,1,1.1977498956249287e-100
2707,2707,2523630,523630 (2009 OG),-0.6392615587237906,True,0,1.5446091716732978e-36,57,1,1.4325582237650767,0.047583933709512354,2009-07-17,2018-07-24,3,1.1977498956249287e-100
2708,2708,2523631,523631 (2009 SX1),-0.6389478932544003,False,0,1.5446091716732978e-36,108,1,2.0485764949718277,0.0454583452009287,2002-08-11,2020-08-23,3,1.1977498956249287e-100
2709,2709,2523632,523632 (2009 UX17),-0.6386570398191473,False,0,1.5446091716732978e-36,56,0,2.2687029593944006,0.0434681639064771,2009-10-22,2018-09-09,1,1.1977498956249287e-100
2710,2710,2523633,523633 (2009 XR2),-0.638986673712434,False,0,1.5446091716732978e-36,64,0,2.218931344961729,0.04467355189951165,2000-11-30,2021-01-15,1,1.1977498956249287e-100
2711,2711,2523636,523636 (2010 EX119),-0.6389079721946597,False,0,1.5446091716732978e-36,31,1,1.800231863375047,0.046055227751954225,2010-03-13,2018-10-04,3,1.1977498956249287e-100
2712,2712,2523637,523637 (2010 LT108),-0.6388783165502809,False,0,1.5446091716732978e-36,28,1,1.9018571862724842,0.0445581424866044,2010-06-13,2021-06-08,3,1.1977498956249287e-100
2713,2713,2523638,523638 (2010 MQ1),-0.6387825060069034,False,0,1.5446091716732978e-36,18,1,2.051714779293288,0.04594051083331931,2010-02-19,2018-08-05,3,1.1977498956249287e-100
2714,2714,2523641,523641 (2010 RO82),-0.639168029383827,False,0,1.5446091716732978e-36,80,1,2.0979479249127624,0.046917144621190086,2010-09-10,2019-05-02,3,1.1977498956249287e-100
2715,2715,2523648,523648 (2010 WP8),-0.6390186105602265,False,0,1.5446091716732978e-36,63,0,2.3153653814012958,0.04590548982092908,2007-12-20,2021-10-02,1,1.1977498956249287e-100
2716,2716,2523650,523650 (2011 GQ61),-0.6389946579243821,True,0,1.5446091716732978e-36,26,1,2.022315589811128,0.04514414031125467,2011-04-04,2020-09-07,3,1.1977498956249287e-100
2717,2717,2523651,523651 (2011 GA62),-0.6389535962629346,False,0,1.5446091716732978e-36,90,0,2.3688858683261094,0.04642213789173014,2011-04-11,2018-10-12,1,1.1977498956249287e-100
2718,2718,2523654,523654 (2011 SR5),-0.6387482879556973,True,0,1.5446091716732978e-36,25,1,1.410060919291304,0.04480865339068113,2011-09-19,2020-08-28,3,1.1977498956249287e-100
2719,2719,2523656,523656 (2011 WO4),-0.6389079721946597,True,0,1.5446091716732978e-36,30,1,1.9349727924566171,0.04558887652118651,2011-11-17,2019-05-11,3,1.1977498956249287e-100
2720,2720,2523657,523657 (2012 DJ4),-0.6387825060069034,False,0,1.5446091716732978e-36,26,0,2.4369534584284542,0.045351094162942404,2012-01-19,2018-09-16,1,1.1977498956249287e-100
2721,2721,2523660,523660 (2012 KY41),-0.6390277353738815,False,0,1.5446091716732978e-36,36,0,2.240007783884278,0.04601092521026398,2012-05-21,2022-01-28,1,1.1977498956249287e-100
2722,2722,2523661,523661 (2012 LF11),-0.6387368819386285,False,0,1.5446091716732978e-36,41,2,1.4905506652407416,0.04356395679669531,2012-06-14,2019-08-29,2,1.1977498956249287e-100
2723,2723,2523662,523662 (2012 MU2),-0.6387368819386285,True,0,1.5446091716732978e-36,60,1,2.119778829500097,0.046129557482800704,2012-06-18,2018-09-12,3,1.1977498956249287e-100
2724,2724,2523663,523663 (2012 OZ),-0.6388167240581097,False,0,1.5446091716732978e-36,36,0,2.6220876847823877,0.0459867256941701,2012-07-18,2018-06-06,1,1.1977498956249287e-100
2725,2725,2523664,523664 (2012 OD1),-0.6389946579243821,True,0,1.5446091716732978e-36,130,2,1.4525164690804457,0.043365621153929224,2012-07-19,2021-09-10,2,1.1977498956249287e-100
2726,2726,2523665,523665 (2012 RF15),-0.6388212864649372,False,0,1.5446091716732978e-36,69,0,2.496502443028735,0.04590823683290689,2012-09-13,2021-11-26,1,1.1977498956249287e-100
2727,2727,2523666,523666 (2012 RS16),-0.6386912578703535,False,0,1.5446091716732978e-36,34,0,2.43512765327539,0.04603527943703229,2012-09-14,2021-05-14,1,1.1977498956249287e-100
2728,2728,2523667,523667 (2012 TM139),-0.6388623481263846,False,0,1.5446091716732978e-36,96,0,2.4266643719527803,0.04607070702207286,2012-10-10,2018-07-11,1,1.1977498956249287e-100
2729,2729,2523668,523668 (2012 UV27),-0.6388657699315053,False,0,1.5446091716732978e-36,71,0,2.4251966479571414,0.04604956866213958,2012-10-16,2021-10-30,1,1.1977498956249287e-100
2730,2730,2523669,523669 (2012 XS134),-0.6390106263482783,False,0,1.5446091716732978e-36,50,0,2.3739705671244433,0.04620175696221219,2012-12-10,2018-07-11,1,1.1977498956249287e-100
2731,2731,2523670,523670 (2013 EP41),-0.6389079721946597,False,0,1.5446091716732978e-36,56,0,2.6152371819738485,0.044995198306078496,2013-03-08,2022-03-31,1,1.1977498956249287e-100
2732,2732,2523679,523679 (2013 YB38),-0.6390710782387427,False,0,1.5446091716732978e-36,41,0,2.3248091320724003,0.04634593307039696,1994-01-19,2021-06-08,1,1.1977498956249287e-100
2733,2733,2523685,523685 (2014 DN112),-0.6388247082700578,True,0,1.5446091716732978e-36,32,1,2.0247723078069093,0.04576918142597585,2014-02-28,2019-01-16,3,1.1977498956249287e-100
2734,2734,2523694,523694 (2014 GF50),-0.6387482879556973,False,0,1.5446091716732978e-36,29,0,2.4840582744744175,0.044595263068895316,2014-04-08,2020-11-16,1,1.1977498956249287e-100
2735,2735,2523707,523707 (2014 JM25),-0.6386650240310954,False,0,1.5446091716732978e-36,27,0,2.589032570565513,0.04458086189113173,2014-05-04,2020-10-16,1,1.1977498956249287e-100
2736,2736,2523728,523728 (2014 ON344),-0.638532714233098,False,0,1.5446091716732978e-36,21,1,1.6734008788282502,0.043601121347817656,2014-07-28,2020-07-13,3,1.1977498956249287e-100
2737,2737,2523732,523732 (2014 PG51),-0.638750569159111,True,0,1.5446091716732978e-36,37,1,1.672572090414046,0.04439420700822052,2010-09-15,2021-12-09,3,1.1977498956249287e-100
